1.5 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.182e-08	2.475e-01	1.000e+00
1.6 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.282e-08	2.763e-01	1.000e+00
1.7 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.398e-08	3.106e-01	1.000e+00
1.8 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.534e-08	3.509e-01	1.000e+00
1.9 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.687e-08	3.973e-01	1.000e+00
2.0 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.850e-08	4.491e-01	1.000e+00
2.1 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.007e-08	5.043e-01	1.000e+00
2.2 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.130e-08	5.594e-01	1.000e+00
2.3 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.194e-08	6.128e-01	1.000e+00
2.4 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.204e-08	6.682e-01	1.000e+00
2.5 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.200e-08	7.342e-01	1.000e+00
2.6 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.219e-08	8.198e-01	1.000e+00
2.7 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.285e-08	9.315e-01	1.000e+00
2.8 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.402e-08	1.075e+00	1.000e+00
2.9 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.575e-08	1.256e+00	1.000e+00
3.0 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.806e-08	1.484e+00	1.000e+00
3.1 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	3.102e-08	1.771e+00	1.000e+00
3.2 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	3.474e-08	2.130e+00	1.000e+00
3.3 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	3.937e-08	2.582e+00	1.000e+00
3.4 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	4.509e-08	3.150e+00	1.000e+00
3.5 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	5.216e-08	3.865e+00	1.000e+00
3.6 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	6.090e-08	4.765e+00	1.000e+00
3.7 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	7.175e-08	5.898e+00	1.000e+00
3.8 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	8.525e-08	7.323e+00	1.000e+00
3.9 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.021e-07	9.117e+00	1.000e+00
4.0 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.232e-07	1.137e+01	1.000e+00
4.1 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.496e-07	1.422e+01	1.000e+00
4.2 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	1.827e-07	1.779e+01	1.000e+00
4.3 5.00000e-02	1.0000e+04	1.000e+07	1.207e+07	2.244e-07	2.229e+01	1.000e+00
