       x        z    i    j inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
3.04e+11 2.67e+10   22   14     -1        0  3.47e+07  1.79e+07  1.62e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.04e+11 3.49e+10   22   15     -1        0  4.47e+07  1.73e+07  2.08e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.04e+11 4.57e+10   22   16     -1        0  5.61e+07  1.64e+07  2.61e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.04e+11 5.98e+10   22   17     -1        0  6.94e+07  1.52e+07  3.24e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.04e+11 7.83e+10   22   18     -1        0  8.70e+07  1.35e+07  4.06e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.04e+11 1.02e+11   22   19     -1        0  1.17e+08  1.08e+07  5.47e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.04e+11 1.34e+11   22   20      1        1  2.39e+08  5.60e+06  1.11e+08 -5.52e-03 -2.07e-05  1.22e-02  1.09e-04  8.81e-04 -2.77e-04 -2.57e-03 -1.13e-10  5.68e-03  1.07e-03  7.46e-03  1.00e+00  1.79e+05 
3.04e+11 1.76e+11   22   21      1        2  3.86e+08  3.35e+06  2.23e+08  2.38e-04 -1.24e-05 -3.18e-05 -9.88e-06  1.43e-03 -4.33e-06 -7.02e-04 -1.84e-10  1.43e-03  2.77e-03  1.54e-03  1.00e+00  2.35e+05 
3.04e+11 2.30e+11   22   22      0        0  3.83e+08  3.16e+06  2.89e+08  2.85e-04 -1.17e-05 -1.22e-04 -8.74e-06  1.41e-03 -3.89e-06 -8.65e-04 -1.97e-10  1.34e-03  2.71e-03  1.53e-03  1.00e+00  3.07e+05 
3.04e+11 3.01e+11   22   23      0        0  3.73e+08  2.94e+06  3.67e+08  3.48e-04 -1.09e-05 -1.92e-04 -7.59e-06  1.38e-03 -3.32e-06 -1.02e-03 -1.93e-10  1.20e-03  2.60e-03  1.52e-03  1.00e+00  3.29e+05 
3.04e+11 3.94e+11   22   24      0        0  3.56e+08  2.70e+06  4.56e+08  4.14e-04 -9.97e-06 -2.27e-04 -6.52e-06  1.31e-03 -2.68e-06 -1.16e-03 -1.70e-10  1.03e-03  2.45e-03  1.48e-03  1.00e+00  3.29e+05 
3.04e+11 5.15e+11   22   25      0        0  3.32e+08  2.45e+06  5.55e+08  4.64e-04 -9.05e-06 -2.25e-04 -5.62e-06  1.22e-03 -2.05e-06 -1.28e-03 -1.35e-10  8.53e-04  2.25e-03  1.44e-03  1.00e+00  3.29e+05 
3.04e+11 6.74e+11   22   26      1        2  3.03e+08  2.21e+06  6.60e+08  4.88e-04 -8.16e-06 -1.96e-04 -4.89e-06  1.12e-03 -1.50e-06 -1.38e-03 -9.86e-11  6.91e-04  2.03e-03  1.38e-03  1.00e+00  3.29e+05 
3.04e+11 8.82e+11   22   27      1        2  2.71e+08  1.98e+06  7.74e+08  4.66e-04 -7.30e-06 -1.50e-04 -3.65e-06  1.00e-03 -1.28e-06 -1.76e-03 -7.08e-11  6.54e-04  1.87e-03  1.52e-03  1.00e+00  3.29e+05 
3.04e+11 1.15e+12   22   28     -1        0  2.41e+08  1.73e+06  9.13e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.04e+11 1.51e+12   22   29     -1        0  2.13e+08  1.51e+06  1.06e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 3.50e+08   23    0     -1        0  0.00e+00  1.78e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 8.08e+08   23    1     -1        0  7.90e+05  1.77e+07  3.68e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.06e+09   23    2     -1        0  9.12e+05  1.77e+07  4.25e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.38e+09   23    3     -1        0  1.09e+06  1.77e+07  5.10e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.81e+09   23    4     -1        0  1.37e+06  1.77e+07  6.37e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 2.37e+09   23    5     -1        0  1.77e+06  1.76e+07  8.25e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 3.10e+09   23    6     -1        0  2.36e+06  1.76e+07  1.10e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 4.06e+09   23    7     -1        0  3.24e+06  1.76e+07  1.51e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 5.31e+09   23    8     -1        0  4.52e+06  1.75e+07  2.11e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 6.95e+09   23    9     -1        0  6.36e+06  1.74e+07  2.96e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 9.10e+09   23   10     -1        0  8.95e+06  1.73e+07  4.17e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.19e+10   23   11     -1        0  1.25e+07  1.72e+07  5.84e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.56e+10   23   12     -1        0  1.72e+07  1.70e+07  8.04e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 2.04e+10   23   13     -1        0  2.33e+07  1.67e+07  1.08e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 2.67e+10   23   14     -1        0  3.05e+07  1.64e+07  1.42e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 3.49e+10   23   15     -1        0  3.89e+07  1.60e+07  1.81e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 4.57e+10   23   16     -1        0  4.82e+07  1.54e+07  2.25e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 5.98e+10   23   17     -1        0  5.84e+07  1.45e+07  2.73e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 7.83e+10   23   18     -1        0  7.05e+07  1.34e+07  3.29e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.02e+11   23   19     -1        0  8.69e+07  1.17e+07  4.05e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.34e+11   23   20     -1        0  1.19e+08  9.05e+06  5.54e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.76e+11   23   21      1        1  3.55e+08  3.15e+06  1.65e+08 -1.68e-02 -9.35e-06  3.62e-02  1.39e-04  1.05e-03 -3.19e-04 -7.82e-03 -7.50e-11  1.69e-02  2.26e-03  2.21e-02  1.00e+00  2.35e+05 
3.78e+11 2.30e+11   23   22      0        0  3.97e+08  2.67e+06  2.40e+08  1.67e-04 -7.94e-06 -6.14e-05 -6.28e-06  1.18e-03 -2.75e-06 -6.22e-04 -9.39e-11  1.16e-03  2.24e-03  1.27e-03  1.00e+00  3.07e+05 
3.78e+11 3.01e+11   23   23      0        0  3.91e+08  2.51e+06  3.09e+08  2.18e-04 -7.46e-06 -1.33e-04 -5.53e-06  1.16e-03 -2.45e-06 -7.54e-04 -9.86e-11  1.07e-03  2.18e-03  1.26e-03  1.00e+00  4.02e+05 
3.78e+11 3.94e+11   23   24      0        0  3.78e+08  2.33e+06  3.90e+08  2.79e-04 -6.92e-06 -1.82e-04 -4.79e-06  1.12e-03 -2.08e-06 -8.78e-04 -9.40e-11  9.43e-04  2.08e-03  1.24e-03  1.00e+00  4.09e+05 
3.78e+11 5.15e+11   23   25      0        0  3.58e+08  2.14e+06  4.81e+08  3.37e-04 -6.34e-06 -2.00e-04 -4.11e-06  1.06e-03 -1.66e-06 -9.81e-04 -8.07e-11  7.99e-04  1.95e-03  1.20e-03  1.00e+00  4.09e+05 
3.78e+11 6.74e+11   23   26      0        0  3.31e+08  1.94e+06  5.81e+08  3.78e-04 -5.75e-06 -1.88e-04 -3.54e-06  9.83e-04 -1.26e-06 -1.07e-03 -6.28e-11  6.56e-04  1.78e-03  1.16e-03  1.00e+00  4.09e+05 
3.78e+11 8.82e+11   23   27      1        2  3.00e+08  1.74e+06  6.87e+08  3.95e-04 -5.18e-06 -1.58e-04 -3.09e-06  8.90e-04 -9.11e-07 -1.14e-03  2.60e-09  5.29e-04  1.60e-03  1.11e-03  1.00e+00  4.09e+05 
3.78e+11 1.15e+12   23   28     -1        0  2.67e+08  1.55e+06  8.04e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.78e+11 1.51e+12   23   29     -1        0  2.37e+08  1.36e+06  9.45e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 3.50e+08   24    0     -1        0  0.00e+00  1.59e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 8.08e+08   24    1     -1        0  7.64e+05  1.59e+07  3.56e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.06e+09   24    2     -1        0  8.73e+05  1.59e+07  4.07e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.38e+09   24    3     -1        0  1.04e+06  1.59e+07  4.83e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.81e+09   24    4     -1        0  1.28e+06  1.59e+07  5.96e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 2.37e+09   24    5     -1        0  1.64e+06  1.58e+07  7.64e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 3.10e+09   24    6     -1        0  2.17e+06  1.58e+07  1.01e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 4.06e+09   24    7     -1        0  2.96e+06  1.58e+07  1.38e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 5.31e+09   24    8     -1        0  4.10e+06  1.57e+07  1.91e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 6.95e+09   24    9     -1        0  5.73e+06  1.57e+07  2.67e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 9.10e+09   24   10     -1        0  8.04e+06  1.56e+07  3.75e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.19e+10   24   11     -1        0  1.12e+07  1.55e+07  5.22e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.56e+10   24   12     -1        0  1.54e+07  1.54e+07  7.17e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 2.04e+10   24   13     -1        0  2.07e+07  1.52e+07  9.63e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 2.67e+10   24   14     -1        0  2.70e+07  1.49e+07  1.26e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 3.49e+10   24   15     -1        0  3.41e+07  1.46e+07  1.59e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 4.57e+10   24   16     -1        0  4.19e+07  1.42e+07  1.95e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 5.98e+10   24   17     -1        0  5.01e+07  1.36e+07  2.34e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 7.83e+10   24   18     -1        0  5.90e+07  1.29e+07  2.75e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.02e+11   24   19     -1        0  6.96e+07  1.18e+07  3.25e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.34e+11   24   20     -1        0  8.54e+07  1.01e+07  3.98e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.76e+11   24   21      1        1  1.20e+08  7.48e+06  5.60e+07 -6.49e-04 -1.79e-05  1.48e-03  2.26e-05  2.87e-04 -8.68e-05 -3.02e-04 -2.02e-11  6.92e-04  2.90e-04  9.18e-04  1.00e+00  2.35e+05 
4.70e+11 2.30e+11   24   22      1        1  4.07e+08  2.24e+06  1.98e+08  8.92e-05 -5.35e-06 -9.87e-06 -4.44e-06  9.73e-04 -1.89e-06 -4.35e-04 -4.21e-11  9.82e-04  1.83e-03  1.03e-03  1.00e+00  3.07e+05 
4.70e+11 3.01e+11   24   23      0        0  4.05e+08  2.13e+06  2.56e+08  1.23e-04 -5.09e-06 -7.44e-05 -3.98e-06  9.67e-04 -1.75e-06 -5.41e-04 -4.70e-11  9.30e-04  1.80e-03  1.03e-03  1.00e+00  4.02e+05 
4.70e+11 3.94e+11   24   24      0        0  3.96e+08  2.00e+06  3.28e+08  1.72e-04 -4.77e-06 -1.29e-04 -3.49e-06  9.47e-04 -1.54e-06 -6.47e-04 -4.84e-11  8.47e-04  1.75e-03  1.02e-03  1.00e+00  5.09e+05 
4.70e+11 5.15e+11   24   25      0        0  3.81e+08  1.85e+06  4.11e+08  2.28e-04 -4.41e-06 -1.63e-04 -3.02e-06  9.09e-04 -1.29e-06 -7.41e-04 -4.51e-11  7.38e-04  1.66e-03  1.00e-03  1.00e+00  5.09e+05 
4.70e+11 6.74e+11   24   26      0        0  3.57e+08  1.69e+06  5.04e+08  2.77e-04 -4.03e-06 -1.69e-04 -2.59e-06  8.54e-04 -1.02e-06 -8.18e-04 -3.28e-11  6.18e-04  1.55e-03  9.70e-04  1.00e+00  5.09e+05 
4.70e+11 8.82e+11   24   27      1        2  3.28e+08  1.53e+06  6.05e+08  3.08e-04 -3.65e-06 -1.53e-04 -2.23e-06  7.84e-04 -7.70e-07 -8.80e-04 -2.91e-11  5.04e-04  1.41e-03  9.32e-04  1.00e+00  5.09e+05 
4.70e+11 1.15e+12   24   28     -1        0  2.95e+08  1.37e+06  7.11e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.70e+11 1.51e+12   24   29     -1        0  2.62e+08  1.22e+06  8.33e+08  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 3.50e+08   25    0     -1        0  0.00e+00  1.43e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 8.08e+08   25    1     -1        0  7.41e+05  1.43e+07  3.46e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.06e+09   25    2     -1        0  8.39e+05  1.43e+07  3.91e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.38e+09   25    3     -1        0  9.85e+05  1.42e+07  4.59e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.81e+09   25    4     -1        0  1.20e+06  1.42e+07  5.61e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 2.37e+09   25    5     -1        0  1.52e+06  1.42e+07  7.11e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 3.10e+09   25    6     -1        0  2.00e+06  1.42e+07  9.33e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 4.06e+09   25    7     -1        0  2.70e+06  1.42e+07  1.26e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 5.31e+09   25    8     -1        0  3.72e+06  1.41e+07  1.73e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 6.95e+09   25    9     -1        0  5.18e+06  1.41e+07  2.41e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 9.10e+09   25   10     -1        0  7.23e+06  1.40e+07  3.37e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.19e+10   25   11     -1        0  1.00e+07  1.40e+07  4.68e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.56e+10   25   12     -1        0  1.37e+07  1.39e+07  6.40e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 2.04e+10   25   13     -1        0  1.84e+07  1.38e+07  8.57e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 2.67e+10   25   14     -1        0  2.39e+07  1.36e+07  1.12e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 3.49e+10   25   15     -1        0  3.01e+07  1.34e+07  1.40e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 4.57e+10   25   16     -1        0  3.67e+07  1.31e+07  1.71e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 5.98e+10   25   17     -1        0  4.34e+07  1.27e+07  2.03e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 7.83e+10   25   18     -1        0  5.04e+07  1.21e+07  2.35e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.02e+11   25   19     -1        0  5.79e+07  1.14e+07  2.70e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.34e+11   25   20     -1        0  6.75e+07  1.03e+07  3.15e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 1.76e+11   25   21     -1        0  8.28e+07  8.73e+06  3.86e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.84e+11 2.30e+11   25   22      1        1  1.22e+08  6.06e+06  5.71e+07 -6.54e-04 -1.16e-05  1.45e-03  2.07e-05  2.35e-04 -6.94e-05 -3.05e-04 -8.95e-12  6.77e-04  2.32e-04  8.92e-04  1.00e+00  3.07e+05 
5.84e+11 3.01e+11   25   23      1        2  4.14e+08  1.79e+06  2.10e+08  6.22e-05 -3.44e-06 -2.52e-05 -2.82e-06  7.95e-04 -1.21e-06 -3.77e-04 -2.11e-11  7.91e-04  1.47e-03  8.42e-04  1.00e+00  4.02e+05 
5.84e+11 3.94e+11   25   24      0        0  4.10e+08  1.69e+06  2.72e+08  9.55e-05 -3.26e-06 -7.73e-05 -2.52e-06  7.87e-04 -1.11e-06 -4.64e-04 -2.32e-11  7.42e-04  1.45e-03  8.40e-04  1.00e+00  5.26e+05 
